objectid,unicode,x,y,wvp,krw_lichaam,krw_code,grvl150mg,grvl1000mg,filter_zoet_zout,pmg_kwantiteit,krw_kwantiteit,krw_doel,verdroging,project,project_naam,kantonnier,vervanger,logger,evid_terrbeh,evid_terrbeh_txt,vergunning,iwaco,calibratie,lmg_rivm,pmg_kwal_2006,krw_kwal_2006,bestrijd_2006,pmg_kwal_2015,krw_kwal_2015,p2_bestrijd,p3_medisch,p4_industrie,onderhoudsronde,foto,opmerking,getal2,pmg_kwal_2012,krw_kwal_2012,bestrijd_2012,wrsch_verwijderd,em_slimflex_2015,tecontr_aanwezigheidput,veldlabel,pmg_kwal_2017,krw_kwal_2017,perc2bm_2017,perc3en4_2017,bronhouder,nitg_nr,buis_nr,krw_kwantiteit2019,InwinMethLoc
5579,B49D0431-1,70500,381770,DKL,,,-32,-82,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B49D0431,"1",0,9
5580,B49D0432-1,70400,381900,DKL,,,-37,-87,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B49D0432,"1",0,9
5581,B49D0433-1,70440,381900,DKL,,,-37,-87,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B49D0433,"1",0,9
5582,B49D0434-1,70400,381900,DKL,,,-37,-87,deels zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B49D0434,"1",0,9
5583,B49D0435-1,70100,382100,DKL,,,-36,-86,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B49D0435,"1",0,9
5584,B49D0436-1,71270,381610,DKL,,,1,-49,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B49D0436,"1",0,9
5585,B49D0437-1,71270,381620,DKL,,,1,-49,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B49D0437,"1",0,9
5586,B53F0006-1,17750,373950,WVP1a,,,-176,-626,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0006,"1",0,9
5587,B53F0012-1,15330,370692,DKL,,,-347,-797,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0012,"1",0,9
5588,B53F0013-1,15330,370692,,,,-347,-797,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0013,"1",0,9
5589,B53F0014-1,15547,370568,,,,-444,-894,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0014,"1",0,9
5590,B53F0015-1,15456,370775,,,,-340,-790,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0015,"1",0,9
5591,B53F0016-1,15529,370949,,,,-210,-660,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0016,"1",0,9
5592,B53F0026-1,16410,368470,WVP1a,,,-1048,-1498,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0026,"1",0,9
5593,B53F0027-1,19259,363472,,,,-148,-598,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0027,"1",0,9
5594,B53F0032-1,15920,371750,WVP1a,,,-154,-604,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B53F0032,"1",0,9
5595,B53F0033-1,19290,368090,DKL,,,-987,-1437,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0033,"1",0,9
5596,B53F0033-2,19290,368090,WVP1a,,,-987,-1437,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0033,"2",0,9
6484,B49A0206-0,67870,399570,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B49A0206,"0",,9
5597,B53F0034-1,18510,365920,WVP1a,,,-368,-818,zoet,1,0,,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0034,"1",0,9
5598,B53F0034-2,18510,365920,WVP1a,,,-368,-818,zout,1,0,,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0034,"2",0,9
5599,B53F0035-1,17800,374070,DKL,,,-79,-460,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B53F0035,"1",0,9
5600,B53F0035-2,17800,374070,WVP1a,,,-79,-460,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B53F0035,"2",0,9
5601,B53F0036-1,19810,374510,WVP1a,,,-103,-252,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0036,"1",0,9
5602,B53F0037-1,17980,371670,WVP1a,,,-2009,-2009,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0037,"1",0,9
5603,B53F0037-2,17980,371670,WVP1a,,,-2009,-2009,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0037,"2",0,9
5604,B53F0038-1,17040,366430,WVP1a,,,-979,-1429,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0038,"1",0,9
5605,B53F0038-2,17040,366430,WVP1a,,,-979,-1429,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0038,"2",0,9
5606,B53F0039-1,17930,371631,WVP1a,,,-2009,-2009,zoet,1,0,,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0039,"1",0,9
5607,B53F0039-2,17930,371631,,,,-2009,-2009,zoet,0,0,,0,0,,Johnny Dieleman,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0039,"2",0,9
5608,B53F0044-1,15550,373975,DKL,,,-491,-941,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0044,"1",0,9
5609,B53F0044-2,15550,373975,WVP1a,,,-491,-941,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0044,"2",0,9
5611,B53F0047-1,16400,372140,WVP1a,,,-1119,-1569,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0047,"1",0,9
5612,B53F0048-1,15030,370360,WVP1a,,,-357,-807,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0048,"1",0,9
5613,B53F0049-1,17430,365600,WVP1a,,,-513,-963,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0049,"1",0,9
5614,B53F0053-1,16809,366812,WVP1a,,,-1067,-1517,deels zout,0,0,,0,0,,,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",onvindbaar,0,0,0,0,,,,,0,0,0,,,B53F0053,"1",0,9
5615,B53F0054-1,18564,364088,SDL3,,,-1658,-1658,zout,1,0,,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0054,"1",0,9
5616,B53F0055-1,19457,369029,WVP1a,,,-1135,-1585,zout,1,0,,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0055,"1",0,9
5617,B53F0056-1,16410,368470,DKL,,,-1048,-1498,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0056,"1",0,9
5618,B53F0057-1,17780,373970,DKL,,,-130,-580,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0057,"1",0,9
5619,B53F0058-1,17744,373993,DKL,,,-111,-561,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0058,"1",0,9
5620,B53F0059-1,16410,368470,DKL,,,-1048,-1498,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B53F0059,"1",0,9
4329,B47H0107-0,14820,377700,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B47H0107,"0",,9
5621,B54A0001-1,20107,374237,,,,57,-181,deels zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0001,"1",0,9
5622,B54A0003-1,22850,372654,,,,-1597,-2047,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0003,"1",0,9
5623,B54A0003-2,22850,372654,WVP1a,,,-1597,-2047,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0003,"2",0,9
5624,B54A0007-1,24680,373780,WVP1a,,,-1018,-1468,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0007,"1",0,9
5625,B54A0020-1,27800,369040,WVP1a,,,-1129,-1579,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0020,"1",0,9
5626,B54A0021-1,20040,370490,WVP1a,,,-1520,-1970,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0021,"1",0,9
5627,B54A0023-1,23161,364761,WVP1a,,,-1472,-1772,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0023,"1",0,9
5628,B54A0023-2,23161,364761,WVP1a,,,-1472,-1772,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0023,"2",0,9
5629,B54A0024-1,20520,363415,WVP1a,,,-428,-878,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",buis niet zichtbaar in google streetview. staan veel struiken langs de berm,0,0,0,0,,,,,0,0,0,,,B54A0024,"1",0,9
5630,B54A0025-1,20260,363750,WVP1a,,,-97,-547,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0025,"1",0,9
5631,B54A0025-2,20260,363750,WVP1a,,,-97,-547,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0025,"2",0,9
5632,B54A0041-81,23172,372623,WVP1a,,,-1472,-1922,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0041,"81",0,9
5633,B54A0043-1,20400,370225,WVP1a,SC3,,-996,-1446,zoet,0,0,kreekrug,0,0,RIVM(code 314),,,0,0,,0,0,0,1,0,1,1,0,1,1,0,0,,"0",bemonsterperiode van 1981 t/m 2007 buis in straatpot pas in 2015 weer bemonsterd,0,0,0,0,,,,RIVM(code 314),0,1,1,,,B54A0043,"1",0,9
5634,B54A0043-2,20400,370225,WVP1a,,,-996,-1446,brak,0,0,,0,0,RIVM(code 314),,,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,,"0",bemonsterperiode van 1981 t/m 2007,0,0,0,0,,,,RIVM(code 314),0,0,0,,,B54A0043,"2",0,9
5635,B54A0043-3,20400,370225,,,,-996,-1446,zout,0,0,,0,0,RIVM(code 314),,,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,,"0",bemonsterperiode van 1981 t/m 2007,0,0,0,0,,,,RIVM(code 314),0,0,0,,,B54A0043,"3",0,9
5639,B54A0046-1,22201,370525,,,,-1017,-1467,zoet,0,0,,0,0,,Johnny Dieleman,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0046,"1",0,9
5640,B54A0046-2,22201,370525,WVP1a,SC4,,-1017,-1467,zout,1,1,zout,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 13.05.2011,0,0,0,0,,,,,0,0,0,,,B54A0046,"2",1,9
6469,B48H0320-0,58090,376100,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B48H0320,"0",,9
5642,B54A0047-2,21860,366580,WVP1a,,,-1975,-1975,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0047,"2",0,9
5643,B54A0048-1,24720,364510,WVP1a,,,-1074,-1524,zout,1,0,,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0048,"1",0,9
5644,B54A0049-1,29830,372550,WVP1a,,,-1613,-2063,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B54A0049,"1",0,9
5645,B54A0049-2,29830,372550,WVP1a,,,-1613,-2063,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B54A0049,"2",0,9
4368,B48A0127-0,29260,397400,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B48A0127,"0",,9
5646,B54A0050-1,20160,372380,,,,-968,-1418,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B54A0050,"1",0,9
5647,B54A0050-2,20160,372380,WVP1a,,,-968,-1418,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B54A0050,"2",0,9
5648,B54A0051-1,28094,371921,,,,-1210,-1660,zoet,0,0,,0,0,,Jos van Drongelen,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0051,"1",0,9
5649,B54A0051-2,28094,371921,WVP1a,,,-1210,-1660,zout,1,0,,0,0,,Jos van Drongelen,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0051,"2",0,9
5650,B54A0052-1,23817,372559,,,,-1180,-1630,zoet,0,0,,0,0,,John de Ruijsscher,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0052,"1",0,9
5651,B54A0052-2,23817,372559,WVP1a,,,-1180,-1630,zout,1,0,,0,0,,John de Ruijsscher,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0052,"2",0,9
5652,B54A0053-1,24280,370280,WVP1a,,,-1050,-1500,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B54A0053,"1",0,9
5655,B54A0055-1,23420,368970,WVP1a,SC3,,-1088,-1538,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,1,0,,0,0,0,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,0,0,0,,,B54A0055,"1",0,9
5656,B54A0055-2,23420,368970,WVP1a,SC3,,-1088,-1538,zoet,0,0,kreekrug,0,0,,,,0,0,,0,0,0,0,1,1,1,0,1,1,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,1,1,,,,,0,1,1,,,B54A0055,"2",0,9
5657,B54A0055-3,23420,368970,WVP1a,SC4,,-1088,-1538,zout   - Wtype zoet,0,0,,0,0,,,,0,0,,0,0,0,0,1,0,,1,0,0,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,1,0,0,,,B54A0055,"3",0,9
5658,B54A0056-1,22972,363918,DKL,,,-1065,-1515,zoet,1,0,,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,1,0,,0,0,0,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,0,0,0,,,B54A0056,"1",0,9
5659,B54A0056-2,22972,363918,WVP1a,SC3,,-1065,-1515,deels zoet,1,0,kreekrug,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,1,1,,0,1,1,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,1,1,,,,,0,1,1,,,B54A0056,"2",0,9
5660,B54A0056-3,22972,363918,WVP1a,SC4,,-1065,-1515,zout,1,0,,0,0,,Johnny Dieleman,,0,0,,0,1,0,0,1,0,,1,0,0,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,1,0,0,,,B54A0056,"3",0,9
5661,B54A0057-1,20580,365290,DKL,,,-326,-776,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,1,0,,0,0,1,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,0,0,0,,,B54A0057,"1",0,9
5662,B54A0057-2,20580,365290,WVP1a,,,-326,-776,zout,0,0,,0,0,,,,0,0,,0,0,0,0,1,0,,0,0,0,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,0,0,0,,,B54A0057,"2",0,9
5663,B54A0057-3,20580,365290,WVP1a,,,-326,-776,zout,0,0,,0,0,,,,0,0,,0,0,0,0,1,0,,0,0,0,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,0,0,0,,,B54A0057,"3",0,9
5664,B54A0058-1,22400,365420,DKL,SC3,,-1691,-1973,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,1,0,,1,0,0,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,1,0,0,,,B54A0058,"1",0,9
5665,B54A0058-2,22400,365420,WVP1a,SC3,,-1691,-1973,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,1,0,,1,0,0,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,1,0,0,,,B54A0058,"2",0,9
5666,B54A0058-3,22400,365420,WVP1a,SC4,,-1691,-1973,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,1,0,,1,0,0,0,0,,"0",bemonsterperiode van 1986 t/m heden,0,1,0,0,,,,,1,0,0,,,B54A0058,"3",0,9
5667,B54A0060-1,26353,374771,,,,-380,-830,zoet,0,0,,0,0,,John de Ruijsscher,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0060,"1",0,9
5668,B54A0060-2,26353,374771,WVP1a,,,-380,-830,zout,1,0,,0,0,,John de Ruijsscher,,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0060,"2",0,9
5669,B54A0061-1,28410,373840,DKL,,,-112,-562,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B54A0061,"1",0,9
5670,B54A0061-2,28410,373840,WVP1a,,,-112,-562,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"1",,0,0,0,0,,,,,0,0,0,,,B54A0061,"2",0,9
5674,B54A0063-1,22410,368502,DKL,,,-1136,-1586,zoet,0,0,,0,0,,Johnny Dieleman,,0,0,,0,0,0,0,1,0,,0,0,0,0,0,,"0",bemonsterperiode van 1989 t/m heden,0,1,0,0,,,,,0,0,0,,,B54A0063,"1",0,9
5675,B54A0063-2,22410,368502,WVP1a,SC3,,-1136,-1586,zoet,1,1,kreekrug,0,0,,Johnny Dieleman,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",bemonsterperiode van 1989 t/m heden,0,0,0,0,,,,,0,0,0,,,B54A0063,"2",1,9
5676,B54A0063-3,22410,368502,WVP1a,,,-1136,-1586,deels zout,1,0,,0,0,,Johnny Dieleman,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0063,"3",0,9
5677,B54A0064-1,23450,366740,DKL,,,-1713,-1863,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0064,"1",0,9
5678,B54A0064-2,23450,366740,,,,-1713,-1863,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0064,"2",0,9
5679,B54A0064-3,23450,366740,WVP1a,,,-1713,-1863,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0064,"3",0,9
5680,B54A0073-1,24725,372300,DKL,,,-1015,-1465,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0073,"1",0,9
5681,B54A0073-2,24725,372300,WVP1a,,,-1015,-1465,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0073,"2",0,9
5682,B54A0073-3,24725,372300,WVP1a,,,-1015,-1465,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0073,"3",0,9
5683,B54A0074-1,26425,372525,DKL,,,-1053,-1503,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0074,"1",0,9
5684,B54A0074-2,26425,372525,WVP1a,,,-1053,-1503,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0074,"2",0,9
5685,B54A0074-3,26425,372525,WVP1a,,,-1053,-1503,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0074,"3",0,9
5686,B54A0075-1,22625,371100,DKL,,,-1063,-1513,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0075,"1",0,9
5687,B54A0075-2,22625,371100,WVP1a,,,-1063,-1513,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0075,"2",0,9
5688,B54A0075-3,22625,371100,,,,-1063,-1513,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0075,"3",0,9
5689,B54A0076-1,22750,371525,DKL,,,-1059,-1509,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0076,"1",0,9
5690,B54A0076-2,22750,371525,WVP1a,,,-1059,-1509,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0076,"2",0,9
5691,B54A0076-3,22750,371525,WVP1a,,,-1059,-1509,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0076,"3",0,9
6470,B48H0321-0,58130,376090,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B48H0321,"0",,9
5692,B54A0077-1,26375,373250,DKL,,,-909,-1359,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0077,"1",0,9
5693,B54A0077-2,26375,373250,WVP1a,,,-909,-1359,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0077,"2",0,9
4454,B48B0118-0,39715,399110,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B48B0118,"0",,9
5694,B54A0077-3,26375,373250,WVP1a,,,-909,-1359,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0077,"3",0,9
5695,B54A0078-1,27800,372350,DKL,,,-624,-1074,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0078,"1",0,9
5696,B54A0078-2,27800,372350,,,,-624,-1074,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0078,"2",0,9
5697,B54A0078-3,27800,372350,WVP1a,,,-624,-1074,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B54A0078,"3",0,9
